playerId,CPEV,num_regains,total_minutes,CPEV_per90,playerName
245364,1.324030006686034,69,2413.521084,0.049372968561041605,Leroy San\u00e9
37725,1.5512206245232985,113,2832.4178176166665,0.049289993636804384,Cheikhou Kouyat\u00e9
26150,1.600082822268155,97,2932.935703883333,0.04910010601782435,Riyad Mahrez
235555,1.0249782938190186,86,1881.4765168333333,0.04902960287751669,Ruben Loftus-Cheek
8116,1.0438953002669016,56,1918.5618286666665,0.04896927251456551,Nathan Redmond
302518,1.2386535574637154,113,2280.0920583,0.0488922452783995,Lewis Cook
8144,0.9299760793344521,56,1722.6761795,0.04858594327599844,James Ward-Prowse
283142,0.9043057122589089,57,1686.1815465166667,0.048267349545743195,Demarai Gray
3413,0.6683323337055304,58,1267.9731837333334,0.047437840803853965,Ander Herrera Ag\u00fcera
8561,1.2542876763660313,85,2425.0854132333334,0.046549243278995935,Mark Noble
8897,1.1849586259213583,123,2387.6806761166667,0.04466521733817948,Jonathan Hogg
93,1.3877193400983932,87,2807.6728936,0.04448336588409174,Johann Berg Gu\u00f0munds\u00adson
70122,1.5528217499747368,102,3172.5801654,0.0440505677435281,Nemanja Mati\u0107
77558,1.0817364363677204,76,2260.67441265,0.043065148492114,Gylfi \u00de\u00f3r Sigur\u00f0sson
49872,1.431148033613125,80,3042.044385766667,0.04234104000186039,Xherdan Shaqiri
173,0.9671205660988166,108,2098.45403925,0.041478559606672356,Rajiv van La Parra
9414,0.953979266761663,64,2074.39643985,0.04138945302796512,Matt Phillips
8976,1.1463098181201807,72,2533.2820704,0.04072498867626149,Tom Carroll
